"","Date","RotH","Home","HQ1","HQ2","HQ3","HQ4","HFinal","MoneyLineHome","RotV","Away","VQ1","VQ2","VQ3","VQ4","VFinal","MoneyLineVisitor","OS","OOU","CS","COU","WP.H","WP.V","FinalOU","PointsTotal","SpreadH","Covered"
"6535",2013-03-18,508,"Detroit",23,22,14,23,82,160,507,"Brooklyn",36,23,31,29,119,-180,5,190,4.5,191,0.370879120879121,0.629120879120879,"Over",201,4.5,0
"6536",2013-03-18,510,"Atlanta",25,30,30,28,113,-180,509,"Dallas",34,34,30,29,127,160,2.5,200,4.5,203.5,0.629120879120879,0.370879120879121,"Over",240,-4.5,0
"6537",2013-03-18,512,"Boston",31,28,23,21,103,220,511,"Miami",19,34,25,27,105,-260,4.5,190,5.5,190.5,0.295138888888889,0.704861111111111,"Over",208,5.5,1
"6538",2013-03-18,514,"Chicago",20,25,28,32,118,140,513,"Denver",21,32,26,26,119,-160,3,195.5,3.5,194.5,0.400641025641026,0.599358974358974,"Over",237,3.5,1
"6539",2013-03-18,516,"Memphis",22,23,29,18,92,-1340,515,"Minnesota",20,19,14,24,77,890,14.5,183,13,183,0.914772727272727,0.0852272727272727,"Under",169,-13,1
"6540",2013-03-18,518,"NewOrleans",22,14,25,11,72,145,517,"GoldenState",19,26,24,24,93,-165,0,197,3.5,196,0.39276087793608,0.60723912206392,"Under",165,3.5,0
"6541",2013-03-18,520,"Phoenix",21,26,24,28,99,150,519,"LALakers",25,19,22,10,76,-170,3.5,199,4,200,0.385185185185185,0.614814814814815,"Under",175,4,1
"6542",2013-03-18,522,"Utah",21,23,19,20,83,-635,521,"NewYork",23,19,24,24,90,475,10,190.5,10.5,188,0.845016267376516,0.154983732623484,"Under",173,-10.5,0
"6543",2013-03-19,532,"Indiana",19,23,27,26,95,-840,531,"Orlando",12,17,26,18,73,590,11.5,192.5,11,195,0.874344742522356,0.125655257477644,"Under",168,-11,1
"6544",2013-03-19,534,"OklahomaCity",34,32,16,22,104,-545,533,"Denver",26,39,24,25,114,440,8.5,216,9.5,218.5,0.829888027562446,0.170111972437554,"Under",218,-9.5,0
"6545",2013-03-19,536,"Milwaukee",27,31,19,25,102,-225,535,"Portland",23,8,26,38,95,195,4,208,5.5,207.5,0.676662320730117,0.323337679269883,"Under",197,-5.5,1
"6546",2013-03-19,538,"Sacramento",23,33,22,38,116,360,537,"LAClippers",23,31,29,18,101,-460,9.5,209.5,8.5,212.5,0.197981366459627,0.802018633540373,"Over",217,8.5,1
"6547",2013-03-20,602,"Cleveland",32,23,22,18,95,675,601,"Miami",24,10,34,30,98,-950,11,197.5,12,198,0.112135176651306,0.887864823348694,"Under",193,12,1
"6548",2013-03-20,604,"Charlotte",22,31,21,33,107,240,603,"Toronto",26,22,23,30,101,-280,6,194.5,7,195.5,0.278637770897833,0.721362229102167,"Over",208,7,1
"6549",2013-03-20,606,"Atlanta",18,30,29,21,98,-240,605,"Milwaukee",18,25,16,31,90,200,5,207,6,205.5,0.686274509803922,0.313725490196078,"Under",188,-6,1
"6550",2013-03-20,608,"NewYork",26,25,32,23,106,-750,607,"Orlando",15,31,19,29,94,550,10,196,11,198,0.864253393665158,0.135746606334842,"Over",200,-11,1
"6551",2013-03-20,610,"NewOrleans",22,23,22,20,87,175,609,"Boston",31,24,12,19,86,-210,4,188.5,5,186.5,0.343108504398827,0.656891495601173,"Under",173,5,1
"6552",2013-03-20,612,"Dallas",32,19,26,19,96,-165,611,"Brooklyn",22,29,34,28,113,145,3.5,198,3.5,196.5,0.60723912206392,0.39276087793608,"Over",209,-3.5,0
"6553",2013-03-20,614,"Houston",25,27,28,20,100,-350,613,"Utah",17,16,28,32,93,290,7.5,211,7.5,209,0.760683760683761,0.239316239316239,"Under",193,-7.5,0
"6554",2013-03-20,616,"Memphis",21,23,14,25,90,-111,615,"OklahomaCity",15,23,19,26,89,101,1,191.5,0,189,0.514276956449978,0.485723043550022,"Under",179,0,1
"6555",2013-03-20,618,"SanAntonio",22,38,19,25,104,-360,617,"GoldenState",22,25,23,23,93,300,8.5,203.5,8,202,0.766304347826087,0.233695652173913,"Under",197,-8,1
"6556",2013-03-20,620,"Phoenix",26,19,20,14,79,-108,619,"Washington",25,34,15,14,88,-102,1.5,191,0,194,0.507140137090632,0.492859862909368,"Under",167,0,0
"6557",2013-03-20,622,"LAClippers",20,26,28,27,101,-750,621,"Philadelphia",20,16,22,14,72,550,10,195,11,195,0.864253393665158,0.135746606334842,"Under",173,-11,1
"6558",2013-03-21,702,"Chicago",21,16,16,36,89,-245,701,"Portland",20,32,28,19,99,205,5,188,6,188.5,0.691138037538608,0.308861962461392,"Under",188,-6,0
"6559",2013-03-21,704,"Denver",17,34,24,26,101,-1615,703,"Philadelphia",22,22,27,29,100,1115,14,206,15,203.5,0.929693217675077,0.0703067823249228,"Under",201,-15,0
"6560",2013-03-21,706,"Sacramento",25,28,26,22,101,-260,705,"Minnesota",26,31,20,21,98,220,5,211.5,6,211.5,0.704861111111111,0.295138888888889,"Under",199,-6,0
"6561",2013-03-22,802,"Toronto",22,15,34,23,94,-120,801,"NewYork",25,25,27,22,99,100,1,194,1,192.5,0.522727272727273,0.477272727272727,"Over",193,-1,0
"6562",2013-03-22,804,"Indiana",23,22,28,29,102,-360,803,"Milwaukee",23,20,11,24,78,300,7,193,7.5,190.5,0.766304347826087,0.233695652173913,"Under",180,-7.5,1
"6563",2013-03-22,806,"Orlando",14,20,32,23,89,1190,805,"OklahomaCity",22,25,23,27,97,-1790,12,208,14,207.5,0.0652147163775071,0.934785283622493,"Under",186,14,1
"6564",2013-03-22,808,"Miami",22,29,22,30,103,-3780,807,"Detroit",28,26,14,21,89,1980,16,199,16,198.5,0.963074940523394,0.036925059476606,"Under",192,-16,0
"6565",2013-03-22,810,"Atlanta",24,21,31,17,93,-320,809,"Portland",21,24,28,31,104,270,7,200,7.5,201.5,0.745817245817246,0.254182754182754,"Under",197,-7.5,0
"6566",2013-03-22,812,"NewOrleans",14,34,19,23,90,215,811,"Memphis",21,22,15,25,83,-255,5.5,179,6,179,0.299575229152694,0.700424770847306,"Under",173,6,1
"6567",2013-03-22,814,"Houston",28,30,29,29,116,-1075,813,"Cleveland",25,18,18,17,78,775,12.5,211.5,12,212.5,0.900303951367781,0.0996960486322189,"Under",194,-12,1
"6568",2013-03-22,816,"Dallas",30,25,24,25,104,-175,815,"Boston",21,23,24,26,94,155,5,196,4,195.5,0.622103386809269,0.377896613190731,"Over",198,-4,1
"6569",2013-03-22,818,"SanAntonio",18,20,25,27,104,-910,817,"Utah",21,20,24,25,97,610,9.5,200,11.5,199,0.880072514293683,0.119927485706317,"Over",201,-11.5,0
"6570",2013-03-22,820,"Phoenix",18,21,30,17,86,-120,819,"Minnesota",31,36,28,22,117,100,3,192,1.5,194,0.522727272727273,0.477272727272727,"Over",203,-1.5,0
"6571",2013-03-22,822,"LALakers",35,22,17,26,100,-485,821,"Washington",19,22,31,31,103,380,9,199.5,9,199,0.810363247863248,0.189636752136752,"Over",203,-9,0
"6572",2013-03-23,502,"Charlotte",24,26,26,15,91,-125,501,"Detroit",23,24,22,23,92,105,1,200,1,199,0.533875338753388,0.466124661246612,"Under",183,-1,0
"6573",2013-03-23,504,"NewYork",21,38,23,28,110,-300,503,"Toronto",17,30,20,17,84,250,6.5,193.5,7,192,0.732142857142857,0.267857142857143,"Over",194,-7,1
"6574",2013-03-23,506,"Chicago",16,23,29,19,87,-130,505,"Indiana",22,22,23,17,84,110,3,178,2,179,0.544513457556936,0.455486542443064,"Under",171,-2,1
"6575",2013-03-23,508,"Memphis",29,32,24,25,110,-305,507,"Boston",31,20,22,33,106,255,7.5,177,7,177.5,0.735698139454008,0.264301860545992,"Over",216,-7,0
"6576",2013-03-23,510,"Denver",27,23,20,31,101,-860,509,"Sacramento",17,23,31,24,95,635,13,220.5,11.5,221.5,0.879889455782313,0.120110544217687,"Under",196,-11.5,0
"6577",2013-03-23,512,"GoldenState",29,29,24,19,101,-420,511,"Washington",17,23,24,28,92,340,8,193,8.5,195,0.79020979020979,0.20979020979021,"Under",193,-8.5,1
"6578",2013-03-23,514,"LAClippers",25,22,23,31,101,-360,513,"Brooklyn",24,25,26,20,95,300,8.5,191,8,190.5,0.766304347826087,0.233695652173913,"Over",196,-8,0
"6579",2013-03-24,702,"Milwaukee",24,25,25,25,99,-135,701,"Atlanta",24,26,24,30,104,115,3,203.5,2.5,202.5,0.554675903018308,0.445324096981692,"Over",203,-2.5,0
"6580",2013-03-24,704,"Miami",23,24,26,36,109,-2995,703,"Charlotte",19,20,18,20,77,1995,17,199.5,16.5,197.5,0.959978562698324,0.0400214373016761,"Under",186,-16.5,1
"6581",2013-03-24,706,"Minnesota",16,27,25,29,97,-145,705,"Chicago",23,33,22,26,104,125,0,185.5,3,186,0.573696145124717,0.426303854875283,"Over",201,-3,0
"6582",2013-03-24,708,"Houston",22,21,31,22,96,-105,707,"SanAntonio",20,26,21,28,95,-115,1,214,1.5,212,0.488655700510494,0.511344299489507,"Under",191,-1.5,0
"6583",2013-03-24,710,"OklahomaCity",24,21,30,28,103,-810,709,"Portland",19,28,21,15,83,585,11,206,11,207,0.872062244325018,0.127937755674982,"Under",186,-11,1
"6584",2013-03-24,712,"Dallas",24,29,30,30,113,-265,711,"Utah",27,25,19,37,108,225,5.5,200.5,6,199,0.709167544783983,0.290832455216017,"Over",221,-6,0
"6585",2013-03-24,714,"Sacramento",31,27,24,21,103,-160,713,"Philadelphia",22,36,33,26,117,140,2,205,3.5,206.5,0.599358974358974,0.400641025641026,"Over",220,-3.5,0
"6586",2013-03-24,716,"Phoenix",25,18,33,24,100,225,715,"Brooklyn",25,30,20,27,102,-265,4.5,192,6,189.5,0.290832455216017,0.709167544783983,"Over",202,6,1
"6587",2013-03-25,602,"Orlando",28,18,22,26,94,745,601,"Miami",28,27,23,30,108,-1045,12.5,198,12,198,0.102839719903878,0.897160280096122,"Over",202,12,0
"6588",2013-03-25,604,"Indiana",26,32,27,15,100,-270,603,"Atlanta",26,17,20,31,94,230,6.5,185,6.5,184,0.713349713349713,0.286650286650287,"Over",194,-6.5,0
"6589",2013-03-25,606,"Washington",26,29,21,31,107,185,605,"Memphis",24,31,19,20,94,-215,3,181,5,181,0.334168755221387,0.665831244778613,"Over",201,5,1
"6590",2013-03-25,608,"NewOrleans",27,32,27,24,110,265,607,"Denver",18,20,30,18,86,-325,6.5,203,7,197,0.254633360193392,0.745366639806608,"Under",196,7,1
"6591",2013-03-25,610,"Utah",27,31,27,22,107,-340,609,"Philadelphia",23,19,26,23,91,280,8,191,7.5,191,0.754784688995215,0.245215311004785,"Over",198,-7.5,1
"6592",2013-03-25,612,"GoldenState",28,35,31,15,109,-120,611,"LALakers",16,24,36,27,103,100,1,205,1.5,205,0.522727272727273,0.477272727272727,"Over",212,-1.5,1
"6593",2013-03-26,652,"Boston",24,20,25,16,85,-140,651,"NewYork",28,30,26,16,100,120,2,190,2.5,193.5,0.564393939393939,0.435606060606061,"Under",185,-2.5,0
"6594",2013-03-26,654,"Detroit",16,22,16,28,82,105,653,"Minnesota",19,25,38,23,105,-125,1.5,195,1.5,196,0.466124661246612,0.533875338753388,"Under",187,1.5,0
"6595",2013-03-26,656,"Dallas",22,28,24,23,109,105,655,"LAClippers",27,21,25,24,102,-125,1,203,1.5,202.5,0.466124661246612,0.533875338753388,"Over",211,1.5,1
"6596",2013-03-27,752,"Cleveland",18,27,28,19,92,120,751,"Boston",24,22,21,26,93,-140,2,193.5,2.5,197.5,0.435606060606061,0.564393939393939,"Under",185,2.5,1
"6597",2013-03-27,754,"Charlotte",20,31,32,31,114,-145,753,"Orlando",39,19,24,26,108,125,4.5,197.5,3,201,0.573696145124717,0.426303854875283,"Over",222,-3,1
"6598",2013-03-27,756,"Philadelphia",27,27,22,24,100,100,755,"Milwaukee",20,28,30,14,92,-120,1,197,1,199,0.477272727272727,0.522727272727273,"Under",192,1,1
"6599",2013-03-27,758,"Toronto",25,29,21,13,88,117,757,"Atlanta",20,24,31,32,107,-137,2,193.5,2.5,194,0.4413852106788,0.5586147893212,"Over",195,2.5,0
"6600",2013-03-27,760,"NewYork",37,32,17,22,108,-102,759,"Memphis",25,16,29,31,101,-118,1.5,186.5,1,184.5,0.48183304568989,0.51816695431011,"Over",209,-1,1
"6601",2013-03-27,762,"NewOrleans",26,22,29,14,91,190,761,"LAClippers",27,29,23,26,105,-230,7,189,5.5,188,0.3239289446186,0.6760710553814,"Over",196,5.5,0
"6602",2013-03-27,764,"Minnesota",23,23,33,38,117,170,763,"LALakers",26,24,41,29,120,-200,5,203.5,4.5,205.5,0.351851851851852,0.648148148148148,"Over",237,4.5,1
"6603",2013-03-27,766,"Houston",19,30,22,20,91,-240,765,"Indiana",35,23,24,18,100,200,4.5,196.5,6,197.5,0.686274509803922,0.313725490196078,"Under",191,-6,0
"6604",2013-03-27,768,"Chicago",32,23,14,32,101,240,767,"Miami",22,24,22,29,97,-280,5.5,185.5,6.5,186,0.278637770897833,0.721362229102167,"Over",198,6.5,1
"6605",2013-03-27,770,"OklahomaCity",29,24,28,22,103,-2500,769,"Washington",23,22,21,14,80,1450,12,199,15,198,0.948511166253102,0.0514888337468982,"Under",183,-15,1
"6606",2013-03-27,772,"SanAntonio",22,29,32,17,100,-300,771,"Denver",20,34,21,24,99,250,6,207.5,6.5,208.5,0.732142857142857,0.267857142857143,"Under",199,-6.5,0
"6607",2013-03-27,774,"Utah",34,19,22,28,103,-1400,773,"Phoenix",23,21,27,17,88,900,11,196,13.5,194.5,0.916666666666667,0.0833333333333333,"Under",191,-13.5,1
"6608",2013-03-27,776,"GoldenState",27,17,22,32,98,-500,775,"Sacramento",24,23,30,28,105,400,9,213.5,8.5,214,0.816666666666667,0.183333333333333,"Under",203,-8.5,0
"6609",2013-03-27,778,"Portland",17,24,28,24,93,-165,777,"Brooklyn",37,27,31,16,111,145,1,193.5,3.5,196,0.60723912206392,0.39276087793608,"Over",204,-3.5,0
"6610",2013-03-28,802,"Milwaukee",18,35,30,30,113,115,801,"LALakers",25,31,21,26,103,-135,1.5,208,2,210.5,0.445324096981692,0.554675903018308,"Over",216,2,1
"6611",2013-03-28,804,"Dallas",18,23,17,20,78,-190,803,"Indiana",23,18,34,28,103,160,3.5,192,4.5,193,0.635278514588859,0.364721485411141,"Under",181,-4.5,0
"6612",2013-03-28,806,"Phoenix",32,18,28,25,103,145,805,"Sacramento",38,26,24,29,117,-165,1.5,204,3.5,206.5,0.39276087793608,0.60723912206392,"Over",220,3.5,0
"6613",2013-03-29,852,"Orlando",24,34,20,19,97,145,851,"Washington",23,23,25,21,92,-165,4,196.5,4,197.5,0.39276087793608,0.60723912206392,"Under",189,4,1
"6614",2013-03-29,854,"Cleveland",24,21,21,21,87,105,853,"Philadelphia",19,26,32,20,97,-125,1.5,193.5,2,194.5,0.466124661246612,0.533875338753388,"Under",184,2,0
"6615",2013-03-29,856,"Boston",32,34,26,26,118,-140,855,"Atlanta",30,26,24,27,107,120,1.5,193,2.5,193.5,0.564393939393939,0.435606060606061,"Over",225,-2.5,1
"6616",2013-03-29,858,"Detroit",26,19,15,22,82,-120,857,"Toronto",19,27,35,18,99,100,1.5,194,1.5,195.5,0.522727272727273,0.477272727272727,"Under",181,-1.5,0
"6617",2013-03-29,860,"NewYork",38,31,19,23,111,-1745,859,"Charlotte",20,27,22,33,102,1145,14,199,14,197.5,0.932739086427009,0.0672609135729911,"Over",213,-14,0
"6618",2013-03-29,862,"Minnesota",23,30,27,21,101,310,861,"OklahomaCity",23,25,29,16,93,-370,7.5,203.5,8.5,205,0.228334198235599,0.771665801764401,"Under",194,8.5,1
"6619",2013-03-29,864,"NewOrleans",22,21,17,29,89,265,863,"Miami",32,28,21,27,108,-315,8,190,7.5,188.5,0.257468229080706,0.742531770919294,"Over",197,7.5,0
"6620",2013-03-29,866,"Memphis",31,30,23,19,103,-190,865,"Houston",29,24,16,25,94,-190,5.5,197,5,195,0.5,0.5,"Over",197,-5,1
"6621",2013-03-29,868,"SanAntonio",30,31,24,19,104,-180,867,"LAClippers",28,34,17,23,102,160,4.5,197.5,4,198,0.629120879120879,0.370879120879121,"Over",206,-4,0
"6622",2013-03-29,870,"Denver",26,29,25,29,109,-285,869,"Brooklyn",23,15,28,21,87,245,6.5,205,6.5,201.5,0.725202333897986,0.274797666102014,"Under",196,-6.5,1
"6623",2013-03-29,872,"Portland",30,22,23,20,95,-120,871,"Utah",22,20,32,31,105,100,3.5,196,1.5,197,0.522727272727273,0.477272727272727,"Over",200,-1.5,0
"6624",2013-03-30,502,"Dallas",24,29,22,25,100,-225,501,"Chicago",23,33,19,23,98,190,4,192,5.5,192.5,0.673740053050398,0.326259946949602,"Over",198,-5.5,0
"6625",2013-03-30,504,"Atlanta",23,22,22,30,97,-750,503,"Orlando",27,17,16,28,88,560,11,204,10.5,202.5,0.86541889483066,0.13458110516934,"Under",185,-10.5,0
"6626",2013-03-30,506,"Philadelphia",22,27,24,27,100,-650,505,"Charlotte",31,15,25,21,92,490,10.5,192.5,10,194,0.848587570621469,0.151412429378531,"Under",192,-10,0
"6627",2013-03-30,508,"Minnesota",30,20,17,19,86,155,507,"Memphis",23,22,20,34,99,-175,4.5,184,4,185,0.377896613190731,0.622103386809269,"Under",185,4,0
"6628",2013-03-30,510,"Houston",28,27,30,13,98,120,509,"LAClippers",29,21,13,18,81,-140,1.5,206,3,204.5,0.435606060606061,0.564393939393939,"Under",179,3,1
"6629",2013-03-30,512,"Milwaukee",28,18,37,16,99,210,511,"OklahomaCity",32,24,27,26,109,-250,5.5,210.5,6,206.5,0.304147465437788,0.695852534562212,"Over",208,6,0
"6630",2013-03-30,514,"Utah",33,19,31,33,116,-180,513,"Brooklyn",28,26,20,33,107,160,5,192,4,191.5,0.629120879120879,0.370879120879121,"Over",223,-4,1
"6631",2013-03-30,516,"Phoenix",21,28,27,28,104,450,515,"Indiana",27,30,29,26,112,-575,10.5,187,10,189.5,0.164983164983165,0.835016835016835,"Over",216,10,1
"6632",2013-03-30,518,"Sacramento",37,20,18,23,98,120,517,"LALakers",25,28,29,21,103,-140,2.5,216,2.5,219.5,0.435606060606061,0.564393939393939,"Under",201,2.5,0
"6633",2013-03-30,520,"GoldenState",36,29,31,29,125,-550,519,"Portland",31,24,23,20,98,440,9,202,9.5,201,0.830484330484331,0.169515669515669,"Over",223,-9.5,1
"6634",2013-03-31,702,"Washington",27,33,30,19,109,-165,701,"Toronto",25,25,26,16,92,145,4,193,3.5,194.5,0.60723912206392,0.39276087793608,"Over",201,-3.5,1
"6635",2013-03-31,704,"NewOrleans",23,25,36,28,112,-240,703,"Cleveland",21,28,24,19,92,200,6,193,5.5,193,0.686274509803922,0.313725490196078,"Over",204,-5.5,1
"6636",2013-03-31,706,"Chicago",20,33,18,24,95,-450,705,"Detroit",24,33,17,20,94,370,9,187,8.5,186.5,0.802707930367505,0.197292069632495,"Over",189,-8.5,0
"6637",2013-03-31,708,"SanAntonio",24,21,19,22,86,-500,707,"Miami",22,18,31,17,88,400,1.5,197.5,9,194,0.816666666666667,0.183333333333333,"Under",174,-9,0
"6638",2013-03-31,710,"NewYork",28,37,21,22,108,-290,709,"Boston",23,25,21,20,89,240,6,195,6.5,197.5,0.72473604826546,0.27526395173454,"Under",197,-6.5,1
"6639",2013-04-01,732,"Toronto",24,31,24,19,98,-300,731,"Detroit",25,29,21,33,108,250,6.5,194,7,195,0.732142857142857,0.267857142857143,"Over",206,-7,0
"6640",2013-04-01,734,"Atlanta",25,27,27,23,102,-650,733,"Cleveland",19,25,24,26,94,475,10,201,11,201.5,0.846376811594203,0.153623188405797,"Under",196,-11,0
"6641",2013-04-01,736,"Houston",32,33,25,21,111,-925,735,"Orlando",14,29,31,29,103,625,12.5,207,11.5,201,0.882253994953743,0.117746005046257,"Over",214,-11.5,0
"6642",2013-04-01,738,"Minnesota",27,30,27,26,110,-230,737,"Boston",25,27,26,22,100,190,3,191,5.5,192.5,0.6760710553814,0.3239289446186,"Over",210,-5.5,1
"6643",2013-04-01,740,"Memphis",21,16,25,30,92,-260,739,"SanAntonio",21,23,24,22,90,220,3.5,186.5,6.5,190,0.704861111111111,0.295138888888889,"Under",182,-6.5,0
"6644",2013-04-01,742,"Milwaukee",29,40,31,31,131,-1200,741,"Charlotte",25,35,24,18,102,800,11.5,204,12.5,205,0.905982905982906,0.094017094017094,"Over",233,-12.5,1
"6645",2013-04-01,744,"Utah",29,27,31,25,112,-600,743,"Portland",19,30,25,28,102,450,8.5,200,10.5,200,0.837662337662338,0.162337662337662,"Over",214,-10.5,0
"6646",2013-04-01,746,"LAClippers",21,22,22,41,106,-230,745,"Indiana",29,22,30,28,109,190,5,188,5.5,187.5,0.6760710553814,0.3239289446186,"Over",215,-5.5,0
"6647",2013-04-02,762,"Washington",18,24,28,20,90,-130,761,"Chicago",24,25,20,17,86,110,2,185.5,2,187,0.544513457556936,0.455486542443064,"Under",176,-2,1
"6648",2013-04-02,764,"Miami",25,33,18,14,90,140,763,"NewYork",27,23,28,24,102,-160,8,196.5,3,191.5,0.400641025641026,0.599358974358974,"Over",192,3,0
"6649",2013-04-02,766,"LALakers",24,31,17,29,101,-170,765,"Dallas",21,19,21,20,81,150,4.5,209.5,3.5,207.5,0.614814814814815,0.385185185185185,"Under",182,-3.5,1
"6650",2013-04-03,502,"Atlanta",18,22,28,14,82,-135,501,"NewYork",23,24,21,27,95,115,2.5,196.5,1.5,195,0.554675903018308,0.445324096981692,"Under",177,-1.5,0
"6651",2013-04-03,504,"Toronto",23,16,29,20,88,-180,503,"Washington",24,26,12,16,78,160,3.5,194,4.5,194,0.629120879120879,0.370879120879121,"Under",166,-4.5,1
"6652",2013-04-03,506,"Cleveland",20,16,32,27,95,180,505,"Brooklyn",28,38,29,18,113,-220,4,197.5,5.5,199,0.334821428571429,0.665178571428571,"Over",208,5.5,0
"6653",2013-04-03,508,"Charlotte",19,21,24,24,88,170,507,"Philadelphia",27,18,16,22,83,-200,4,193.5,5,195.5,0.351851851851852,0.648148148148148,"Under",171,5,1
"6654",2013-04-03,510,"Boston",25,29,20,24,98,-280,509,"Detroit",30,14,23,26,93,240,8,195,7,197.5,0.721362229102167,0.278637770897833,"Under",191,-7,0
"6655",2013-04-03,512,"Milwaukee",23,29,29,17,98,-200,511,"Minnesota",34,21,32,20,107,170,5,207,4.5,209,0.648148148148148,0.351851851851852,"Under",205,-4.5,0
"6656",2013-04-03,514,"SanAntonio",28,23,22,25,98,-950,513,"Orlando",23,23,19,19,84,675,14.5,199.5,12.5,198,0.887864823348694,0.112135176651306,"Under",182,-12.5,1
"6657",2013-04-03,516,"Utah",23,28,17,28,96,-145,515,"Denver",28,28,25,32,113,125,3,206.5,3,205,0.573696145124717,0.426303854875283,"Over",209,-3,0
"6658",2013-04-03,518,"Portland",21,25,18,12,76,270,517,"Memphis",32,25,20,17,94,-330,4,190,7.5,189.5,0.251414204902577,0.748585795097423,"Under",170,7.5,0
"6659",2013-04-03,520,"Sacramento",26,29,28,19,102,155,519,"Houston",27,32,29,24,112,-175,4.5,218,4,219,0.377896613190731,0.622103386809269,"Under",214,4,0
"6660",2013-04-03,522,"GoldenState",19,32,25,22,98,-350,521,"NewOrleans",28,14,28,18,88,290,8,198.5,7.5,197.5,0.760683760683761,0.239316239316239,"Under",186,-7.5,1
"6661",2013-04-03,524,"LAClippers",29,28,38,31,126,-4000,523,"Phoenix",19,31,20,31,101,2222,15.5,198,17,201,0.966271716980736,0.0337282830192643,"Over",227,-17,1
"6662",2013-04-04,702,"Brooklyn",26,21,20,23,90,-220,701,"Chicago",13,23,29,27,92,180,5,185.5,5.5,188.5,0.665178571428571,0.334821428571429,"Under",182,-5.5,0
"6663",2013-04-04,704,"Denver",19,28,23,25,95,-300,703,"Dallas",23,24,30,17,94,250,6.5,208,7,208.5,0.732142857142857,0.267857142857143,"Under",189,-7,0
"6664",2013-04-04,706,"OklahomaCity",29,23,25,23,100,-350,705,"SanAntonio",18,26,27,17,88,290,7.5,203.5,7.5,201,0.760683760683761,0.239316239316239,"Under",188,-7.5,1
"6665",2013-04-05,502,"Charlotte",22,23,8,26,79,145,501,"Miami",26,22,18,23,89,-165,5.5,193,3.5,191.5,0.39276087793608,0.60723912206392,"Under",168,3.5,0
"6666",2013-04-05,504,"Atlanta",26,19,20,25,90,-275,503,"Philadelphia",40,18,25,18,101,235,7,192,6,191.5,0.717412935323383,0.282587064676617,"Under",191,-6,0
"6667",2013-04-05,506,"NewYork",19,17,42,23,101,-315,505,"Milwaukee",19,26,21,17,83,265,7.5,204,7,201.5,0.742531770919294,0.257468229080706,"Under",184,-7,1
"6668",2013-04-05,508,"Boston",28,24,16,23,91,-205,507,"Cleveland",26,26,22,23,97,175,7,203,5,199,0.65424739195231,0.34575260804769,"Under",188,-5,0
"6669",2013-04-05,510,"Minnesota",24,24,25,20,93,-240,509,"Toronto",18,28,25,24,95,200,5,197.5,6,198.5,0.686274509803922,0.313725490196078,"Under",188,-6,0
"6670",2013-04-05,512,"Chicago",14,26,26,21,87,-375,511,"Orlando",19,24,27,16,86,315,9,191.5,8,191.5,0.77425491439442,0.22574508560558,"Under",173,-8,0
"6671",2013-04-05,514,"Indiana",23,20,24,8,75,-165,513,"OklahomaCity",26,18,28,25,97,145,2,192,3.5,191.5,0.60723912206392,0.39276087793608,"Under",172,-3.5,0
"6672",2013-04-05,516,"Utah",17,28,26,24,95,-380,515,"NewOrleans",24,19,24,16,83,310,9,193.5,8,193.5,0.773882113821138,0.226117886178862,"Under",178,-8,1
"6673",2013-04-05,518,"Portland",31,25,21,21,98,185,517,"Houston",35,28,29,24,116,-215,4.5,206.5,5.5,210,0.334168755221387,0.665831244778613,"Over",214,5.5,0
"6674",2013-04-05,520,"Sacramento",27,26,28,27,108,-120,519,"Dallas",18,41,33,25,117,100,0,216,1,212,0.522727272727273,0.477272727272727,"Over",225,-1,0
"6675",2013-04-05,522,"Phoenix",37,27,14,29,107,310,521,"GoldenState",23,32,32,24,111,-380,7.5,201.5,8,203.5,0.226117886178862,0.773882113821138,"Over",218,8,1
"6676",2013-04-05,524,"LALakers",25,21,22,18,86,-130,523,"Memphis",18,21,23,22,84,110,2,191,2,190,0.544513457556936,0.455486542443064,"Under",170,-2,0
"6677",2013-04-06,802,"Washington",31,20,26,27,104,155,801,"Indiana",26,22,18,19,85,-175,3,184.5,4,184,0.377896613190731,0.622103386809269,"Over",189,4,1
"6678",2013-04-06,804,"Miami",33,17,27,29,106,-320,803,"Philadelphia",18,28,30,11,87,260,7,188.5,7.5,188.5,0.742063492063492,0.257936507936508,"Over",193,-7.5,1
"6679",2013-04-06,806,"Brooklyn",29,24,30,22,105,-2300,805,"Charlotte",23,31,21,21,96,1400,14.5,196.5,15,195.5,0.945833333333333,0.0541666666666667,"Over",201,-15,0
"6680",2013-04-06,808,"Minnesota",33,28,20,26,107,-260,807,"Detroit",25,30,23,23,101,220,6.5,197.5,6.5,195.5,0.704861111111111,0.295138888888889,"Over",208,-6.5,0
"6681",2013-04-06,810,"SanAntonio",21,30,22,26,99,-700,809,"Atlanta",20,20,29,28,97,500,7.5,194.5,10.5,192.5,0.854166666666667,0.145833333333333,"Over",196,-10.5,0
"6682",2013-04-06,812,"Milwaukee",26,35,19,20,100,-240,811,"Toronto",16,26,13,28,83,200,6,202,5.5,202.5,0.686274509803922,0.313725490196078,"Under",183,-5.5,1
"6683",2013-04-06,814,"Denver",25,39,38,30,132,-220,813,"Houston",35,21,27,31,114,180,6,214.5,5.5,211,0.665178571428571,0.334821428571429,"Over",246,-5.5,1
